event_id,team,team_id,score_for,score_against,win,draw,loose,local
11972641,Almagro,4938,0,3,False,False,True,Away
11972640,Estudiantes R.C.,266694,2,1,True,False,False,Home
11972640,Brown de Adrogué,107201,1,2,False,False,True,Away
11972644,Def. Unidos,93515,2,2,False,True,False,Home
11972644,San Telmo,213361,2,2,False,True,False,Away
11972643,Atlanta,53799,1,0,True,False,False,Home
11972643,Chaco For Ever,252726,0,1,False,False,True,Away
11972642,Almirante Brown,43740,0,2,False,False,True,Home
11972642,Defensores,52215,2,0,True,False,False,Away
11972635,Arsenal,3221,1,0,True,False,False,Home
11972635,Agropecuario,265787,0,1,False,False,True,Away
11972645,Deportivo Madryn,222120,1,1,False,True,False,Home
11972645,Atlético Rafaela,34976,1,1,False,True,False,Away
11972632,Estudiantes B.A.,93107,0,0,False,True,False,Home
11972632,Patronato,43741,0,0,False,True,False,Away
11972646,Gimnasia Mendoza,188441,0,1,False,False,True,Home
11972646,Deportivo Maipú,213042,1,0,True,False,False,Away
11972629,San Miguel,264945,1,0,True,False,False,Home
11972629,Güemes,224646,0,1,False,False,True,Away
11972638,Mitre,255425,0,0,False,True,False,Home
11972638,Dep. Morón,93109,0,0,False,True,False,Away
11972636,San Martín,7772,1,0,True,False,False,Home
11972636,Guillermo Brown,53801,0,1,False,False,True,Away
11972639,Aldosivi,36836,1,1,False,True,False,Home
11972639,Temperley,112499,1,1,False,True,False,Away
11972634,SM Tucumán,23950,0,0,False,True,False,Home
11972634,All Boys,36834,0,0,False,True,False,Away
11972633,Chacarita Jrs.,3214,1,2,False,False,True,Home
11972633,Tristán Suárez,93513,2,1,True,False,False,Away
11972637,Gimnasia y Tiro,222126,2,0,True,False,False,Home
11972637,Nueva Chicago,3200,0,2,False,False,True,Away
11972628,Ferro Carril Oeste,36841,2,0,True,False,False,Home
11972628,Gimnasia J.,5292,0,2,False,False,True,Away
11972630,Quilmes,4936,1,1,False,True,False,Home
11972630,Alvarado,273715,1,1,False,True,False,Away
12283032,Talleres R.E.,201162,0,0,False,True,False,Home
12283032,Racing de Córdoba,273657,0,0,False,True,False,Away
11972662,Temperley,112499,2,0,True,False,False,Home
11972662,Mitre,255425,0,2,False,False,True,Away
11972663,Dep. Morón,93109,0,0,False,True,False,Home
11972663,Gimnasia y Tiro,222126,0,0,False,True,False,Away
11972649,Tristán Suárez,93513,0,0,False,True,False,Home
11972649,SM Tucumán,23950,0,0,False,True,False,Away
11972658,Chaco For Ever,252726,0,0,False,True,False,Home
11972658,Almirante Brown,43740,0,0,False,True,False,Away
11972647,Agropecuario,265787,0,1,False,False,True,Home
11972647,San Martín,7772,1,0,True,False,False,Away
11972656,Atlético Rafaela,34976,1,0,True,False,False,Home
11972656,Def. Unidos,93515,0,1,False,False,True,Away
11972661,Brown de Adrogué,107201,0,1,False,False,True,Home
11972661,Aldosivi,36836,1,0,True,False,False,Away
11972657,San Telmo,213361,0,1,False,False,True,Home
11972657,Atlanta,53799,1,0,True,False,False,Away
11972665,Guillermo Brown,53801,0,1,False,False,True,Home
11972665,Deportivo Madryn,222120,1,0,True,False,False,Away
11972653,Güemes,224646,1,0,True,False,False,Home
11972653,Quilmes,4936,0,1,False,False,True,Away
11972652,Alvarado,273715,2,0,True,False,False,Home
11972652,Talleres R.E.,201162,0,2,False,False,True,Away
11972655,Deportivo Maipú,213042,2,1,True,False,False,Home
11972655,Ferro Carril Oeste,36841,1,2,False,False,True,Away
11972654,Gimnasia J.,5292,3,0,True,False,False,Home
11972654,San Miguel,264945,0,3,False,False,True,Away
11972650,Patronato,43741,2,0,True,False,False,Home
11972650,Chacarita Jrs.,3214,0,2,False,False,True,Away
11972664,Nueva Chicago,3200,2,1,True,False,False,Home
11972664,Gimnasia Mendoza,188441,1,2,False,False,True,Away
11972651,Racing de Córdoba,273657,0,1,False,False,True,Home
11972651,Estudiantes B.A.,93107,1,0,True,False,False,Away
11972660,Almagro,4938,0,1,False,False,True,Home
11972660,Estudiantes R.C.,266694,1,0,True,False,False,Away
12302435,All Boys,36834,1,0,True,False,False,Home
12302435,Arsenal,3221,0,1,False,False,True,Away
12302371,Defensores,52215,1,0,True,False,False,Home
12302371,Colón,3207,0,1,False,False,True,Away
11972676,Gimnasia y Tiro,222126,0,2,False,False,True,Home
11972676,Temperley,112499,2,0,True,False,False,Away
11972666,San Miguel,264945,2,1,True,False,False,Home
11972666,Deportivo Maipú,213042,1,2,False,False,True,Away
11972668,Talleres R.E.,201162,0,0,False,True,False,Home
11972668,Güemes,224646,0,0,False,True,False,Away
11972667,Quilmes,4936,2,1,True,False,False,Home
11972667,Gimnasia J.,5292,1,2,False,False,True,Away
11972669,Estudiantes B.A.,93107,4,0,True,False,False,Home
11972669,Alvarado,273715,0,4,False,False,True,Away
11972682,Atlanta,53799,2,0,True,False,False,Home
11972682,Atlético Rafaela,34976,0,2,False,False,True,Away
11972672,Arsenal,3221,0,2,False,False,True,Home
11972672,Tristán Suárez,93513,2,0,True,False,False,Away
11972674,Guillermo Brown,53801,0,2,False,False,True,Home
11972674,Agropecuario,265787,2,0,True,False,False,Away
11972678,Aldosivi,36836,1,0,True,False,False,Home
11972678,Almagro,4938,0,1,False,False,True,Away
11972670,Chacarita Jrs.,3214,2,2,False,True,False,Home
11972670,Racing de Córdoba,273657,2,2,False,True,False,Away
11972683,Def. Unidos,93515,0,0,False,True,False,Home
11972683,Deportivo Madryn,222120,0,0,False,True,False,Away
11972675,Gimnasia Mendoza,188441,2,1,True,False,False,Home
11972675,Dep. Morón,93109,1,2,False,False,True,Away
11972680,Colón,3207,1,0,True,False,False,Home
11972680,Chaco For Ever,252726,0,1,False,False,True,Away
11972673,San Martín,7772,3,0,True,False,False,Home
11972673,All Boys,36834,0,3,False,False,True,Away
11972679,Estudiantes R.C.,266694,1,1,False,True,False,Home
11972679,Defensores,52215,1,1,False,True,False,Away
11972681,Almirante Brown,43740,0,0,False,True,False,Home
11972681,San Telmo,213361,0,0,False,True,False,Away
12325027,SM Tucumán,23950,2,0,True,False,False,Home
12325027,Patronato,43741,0,2,False,False,True,Away
12335281,Mitre,255425,1,0,True,False,False,Home
12335281,Brown de Adrogué,107201,0,1,False,False,True,Away
12339889,Nueva Chicago,3200,3,1,True,False,False,Home
12339889,Ferro Carril Oeste,36841,1,3,False,False,True,Away
11972697,San Telmo,213361,2,0,True,False,False,Home
11972697,Colón,3207,0,2,False,False,True,Away
11972686,Tristán Suárez,93513,0,1,False,False,True,Home
11972686,San Martín,7772,1,0,True,False,False,Away
11972704,Agropecuario,265787,0,0,False,True,False,Home
11972704,Def. Unidos,93515,0,0,False,True,False,Away
11972696,Atlético Rafaela,34976,1,2,False,False,True,Home
11972696,Almirante Brown,43740,2,1,True,False,False,Away
11972693,Ferro Carril Oeste,36841,1,0,True,False,False,Home
11972693,San Miguel,264945,0,1,False,False,True,Away
11972701,Brown de Adrogué,107201,0,0,False,True,False,Home
11972701,Gimnasia y Tiro,222126,0,0,False,True,False,Away
11972694,Deportivo Madryn,222120,3,0,True,False,False,Home
11972694,Atlanta,53799,0,3,False,False,True,Away
11972690,Güemes,224646,1,0,True,False,False,Home
11972690,Estudiantes B.A.,93107,0,1,False,False,True,Away
11972703,Dep. Morón,93109,1,0,True,False,False,Home
11972703,Nueva Chicago,3200,0,1,False,False,True,Away
11972685,All Boys,36834,1,1,False,True,False,Home
11972685,Guillermo Brown,53801,1,1,False,True,False,Away
11972700,Almagro,4938,0,0,False,True,False,Home
11972700,Mitre,255425,0,0,False,True,False,Away
11972689,Alvarado,273715,2,1,True,False,False,Home
11972689,Chacarita Jrs.,3214,1,2,False,False,True,Away
11972692,Deportivo Maipú,213042,1,1,False,True,False,Home
11972692,Quilmes,4936,1,1,False,True,False,Away
11972698,Chaco For Ever,252726,3,0,True,False,False,Home
11972698,Estudiantes R.C.,266694,0,3,False,False,True,Away
11972691,Gimnasia J.,5292,2,1,True,False,False,Home
11972691,Talleres R.E.,201162,1,2,False,False,True,Away
11972687,Patronato,43741,0,0,False,True,False,Home
11972687,Arsenal,3221,0,0,False,True,False,Away
11972688,Racing de Córdoba,273657,0,1,False,False,True,Home
11972688,SM Tucumán,23950,1,0,True,False,False,Away
12338766,Defensores,52215,0,2,False,False,True,Home
12338766,Aldosivi,36836,2,0,True,False,False,Away
12338767,Temperley,112499,1,3,False,False,True,Home
12338767,Gimnasia Mendoza,188441,3,1,True,False,False,Away
11972710,Arsenal,3221,0,2,False,False,True,Home
11972710,Racing de Córdoba,273657,2,0,True,False,False,Away
11972720,Colón,3207,1,0,True,False,False,Home
11972720,Atlético Rafaela,34976,0,1,False,False,True,Away
11972714,Nueva Chicago,3200,1,0,True,False,False,Home
11972714,Temperley,112499,0,1,False,False,True,Away
11972708,Chacarita Jrs.,3214,2,0,True,False,False,Home
11972708,Güemes,224646,0,2,False,False,True,Away
11972706,Talleres R.E.,201162,2,3,False,False,True,Home
11972706,Deportivo Maipú,213042,3,2,True,False,False,Away
11972721,Almirante Brown,43740,0,1,False,False,True,Home
11972721,Deportivo Madryn,222120,1,0,True,False,False,Away
11972707,Estudiantes B.A.,93107,1,0,True,False,False,Home
11972707,Gimnasia J.,5292,0,1,False,False,True,Away
11972712,Guillermo Brown,53801,2,1,True,False,False,Home
11972712,Tristán Suárez,93513,1,2,False,False,True,Away
12364770,Dep. Morón,93109,0,1,False,False,True,Home
12364770,San Miguel,264945,1,0,True,False,False,Away
11972715,Gimnasia Mendoza,188441,3,1,True,False,False,Home
11972715,Brown de Adrogué,107201,1,3,False,False,True,Away
11972716,Gimnasia y Tiro,222126,1,1,False,True,False,Home
11972716,Almagro,4938,1,1,False,True,False,Away
11972718,Aldosivi,36836,1,1,False,True,False,Home
11972718,Chaco For Ever,252726,1,1,False,True,False,Away
11972717,Mitre,255425,2,0,True,False,False,Home
11972717,Defensores,52215,0,2,False,False,True,Away
11972711,San Martín,7772,1,0,True,False,False,Home
11972711,Patronato,43741,0,1,False,False,True,Away
11972719,Estudiantes R.C.,266694,0,1,False,False,True,Home
11972719,San Telmo,213361,1,0,True,False,False,Away
11972709,SM Tucumán,23950,1,0,True,False,False,Home
11972709,Alvarado,273715,0,1,False,False,True,Away
11972705,Quilmes,4936,1,4,False,False,True,Home
11972705,Ferro Carril Oeste,36841,4,1,True,False,False,Away
12377426,Atlanta,53799,1,1,False,True,False,Home
12377426,Def. Unidos,93515,1,1,False,True,False,Away
11972713,Agropecuario,265787,2,1,True,False,False,Home
11972713,All Boys,36834,1,2,False,False,True,Away
11972739,Almagro,4938,2,2,False,True,False,Home
11972739,Gimnasia Mendoza,188441,2,2,False,True,False,Away
11972738,Defensores,52215,1,0,True,False,False,Home
11972738,Gimnasia y Tiro,222126,0,1,False,False,True,Away
11972724,Tristán Suárez,93513,2,1,True,False,False,Home
11972724,Agropecuario,265787,1,2,False,False,True,Away
11972732,San Miguel,264945,1,0,True,False,False,Home
11972732,Quilmes,4936,0,1,False,False,True,Away
11972742,All Boys,36834,1,0,True,False,False,Home
11972742,Atlanta,53799,0,1,False,False,True,Away
11972741,Temperley,112499,3,0,True,False,False,Home
11972741,Dep. Morón,93109,0,3,False,False,True,Away
11972740,Brown de Adrogué,107201,0,0,False,True,False,Home
11972740,Nueva Chicago,3200,0,0,False,True,False,Away
11972727,Alvarado,273715,2,1,True,False,False,Home
11972727,Arsenal,3221,1,2,False,False,True,Away
11972733,Def. Unidos,93515,0,1,False,False,True,Home
11972733,Almirante Brown,43740,1,0,True,False,False,Away
11972730,Deportivo Maipú,213042,1,0,True,False,False,Home
11972730,Estudiantes B.A.,93107,0,1,False,False,True,Away
11972728,Güemes,224646,0,0,False,True,False,Home
11972728,SM Tucumán,23950,0,0,False,True,False,Away
11972726,Racing de Córdoba,273657,0,0,False,True,False,Home
11972726,San Martín,7772,0,0,False,True,False,Away
11972734,Deportivo Madryn,222120,0,0,False,True,False,Home
11972734,Colón,3207,0,0,False,True,False,Away
11972737,Chaco For Ever,252726,1,1,False,True,False,Home
11972737,Mitre,255425,1,1,False,True,False,Away
11972731,Ferro Carril Oeste,36841,0,1,False,False,True,Home
11972731,Talleres R.E.,201162,1,0,True,False,False,Away
11972725,Patronato,43741,0,0,False,True,False,Home
11972725,Guillermo Brown,53801,0,0,False,True,False,Away
11972735,Atlético Rafaela,34976,0,1,False,False,True,Home
11972735,Estudiantes R.C.,266694,1,0,True,False,False,Away
11972729,Gimnasia J.,5292,0,1,False,False,True,Home
11972729,Chacarita Jrs.,3214,1,0,True,False,False,Away
12621613,San Telmo,213361,1,2,False,False,True,Home
12621613,Aldosivi,36836,2,1,True,False,False,Away
11972753,Almagro,4938,1,2,False,False,True,Home
11972753,Nueva Chicago,3200,2,1,True,False,False,Away
11972752,Brown de Adrogué,107201,0,0,False,True,False,Home
11972752,Dep. Morón,93109,0,0,False,True,False,Away
11972754,Defensores,52215,0,1,False,False,True,Home
11972754,Gimnasia Mendoza,188441,1,0,True,False,False,Away
11972758,Deportivo Madryn,222120,1,0,True,False,False,Home
11972758,Estudiantes R.C.,266694,0,1,False,False,True,Away
11972743,San Miguel,264945,0,0,False,True,False,Home
11972743,Talleres R.E.,201162,0,0,False,True,False,Away
11972751,Tristán Suárez,93513,1,0,True,False,False,Home
11972751,All Boys,36834,0,1,False,False,True,Away
11972761,Temperley,112499,1,0,True,False,False,Home
11972761,Quilmes,4936,0,1,False,False,True,Away
11972748,Alvarado,273715,0,0,False,True,False,Home
11972748,San Martín,7772,0,0,False,True,False,Away
11972745,Deportivo Maipú,213042,0,2,False,False,True,Home
11972745,Chacarita Jrs.,3214,2,0,True,False,False,Away
11972749,Racing de Córdoba,273657,1,2,False,False,True,Home
11972749,Guillermo Brown,53801,2,1,True,False,False,Away
11972756,San Telmo,213361,0,0,False,True,False,Home
11972756,Mitre,255425,0,0,False,True,False,Away
11972759,Def. Unidos,93515,2,1,True,False,False,Home
11972759,Colón,3207,1,2,False,False,True,Away
11972755,Chaco For Ever,252726,0,1,False,False,True,Home
11972755,Gimnasia y Tiro,222126,1,0,True,False,False,Away
11972746,Gimnasia J.,5292,2,0,True,False,False,Home
11972746,SM Tucumán,23950,0,2,False,False,True,Away
11972747,Güemes,224646,0,1,False,False,True,Home
11972747,Arsenal,3221,1,0,True,False,False,Away
11972750,Patronato,43741,4,0,True,False,False,Home
11972750,Agropecuario,265787,0,4,False,False,True,Away
11972744,Ferro Carril Oeste,36841,2,2,False,True,False,Home
11972744,Estudiantes B.A.,93107,2,2,False,True,False,Away
11972757,Atlético Rafaela,34976,0,2,False,False,True,Home
11972757,Aldosivi,36836,2,0,True,False,False,Away
11972760,Atlanta,53799,1,0,True,False,False,Home
11972760,Almirante Brown,43740,0,1,False,False,True,Away
11972763,Agropecuario,265787,2,4,False,False,True,Home
11972763,Racing de Córdoba,273657,4,2,True,False,False,Away
11972762,All Boys,36834,1,0,True,False,False,Home
11972762,Patronato,43741,0,1,False,False,True,Away
11972776,Gimnasia Mendoza,188441,1,0,True,False,False,Home
11972776,Chaco For Ever,252726,0,1,False,False,True,Away
11972779,Temperley,112499,1,0,True,False,False,Home
11972779,Brown de Adrogué,107201,0,1,False,False,True,Away
11972769,Estudiantes B.A.,93107,1,1,False,True,False,Home
11972769,San Miguel,264945,1,1,False,True,False,Away
11972768,Chacarita Jrs.,3214,1,1,False,True,False,Home
11972768,Ferro Carril Oeste,36841,1,1,False,True,False,Away
11972766,Arsenal,3221,0,1,False,False,True,Home
11972766,Gimnasia J.,5292,1,0,True,False,False,Away
11972773,Aldosivi,36836,1,0,True,False,False,Home
11972773,Deportivo Madryn,222120,0,1,False,False,True,Away
11972778,Dep. Morón,93109,0,0,False,True,False,Home
11972778,Almagro,4938,0,0,False,True,False,Away
11972764,Guillermo Brown,53801,0,0,False,True,False,Home
11972764,Alvarado,273715,0,0,False,True,False,Away
11972780,Tristán Suárez,93513,2,2,False,True,False,Home
11972780,Almirante Brown,43740,2,2,False,True,False,Away
11972777,Nueva Chicago,3200,0,0,False,True,False,Home
11972777,Defensores,52215,0,0,False,True,False,Away
11972775,Gimnasia y Tiro,222126,0,3,False,False,True,Home
11972775,San Telmo,213361,3,0,True,False,False,Away
11972772,Estudiantes R.C.,266694,2,1,True,False,False,Home
11972772,Def. Unidos,93515,1,2,False,False,True,Away
11972774,Mitre,255425,2,0,True,False,False,Home
11972774,Atlético Rafaela,34976,0,2,False,False,True,Away
11972765,San Martín,7772,1,0,True,False,False,Home
11972765,Güemes,224646,0,1,False,False,True,Away
11972767,SM Tucumán,23950,2,1,True,False,False,Home
11972767,Deportivo Maipú,213042,1,2,False,False,True,Away
11972771,Colón,3207,1,1,False,True,False,Home
11972771,Atlanta,53799,1,1,False,True,False,Away
12446640,Talleres R.E.,201162,1,0,True,False,False,Home
12446640,Quilmes,4936,0,1,False,False,True,Away
11972794,Atlético Rafaela,34976,0,0,False,True,False,Home
11972794,Gimnasia y Tiro,222126,0,0,False,True,False,Away
11972797,Atlanta,53799,1,1,False,True,False,Home
11972797,Estudiantes R.C.,266694,1,1,False,True,False,Away
11972799,Brown de Adrogué,107201,0,0,False,True,False,Home
11972799,Talleres R.E.,201162,0,0,False,True,False,Away
11972795,Deportivo Madryn,222120,1,0,True,False,False,Home
11972795,Mitre,255425,0,1,False,False,True,Away
11972790,Almagro,4938,0,0,False,True,False,Home
11972790,Temperley,112499,0,0,False,True,False,Away
11972793,San Telmo,213361,0,0,False,True,False,Home
11972793,Gimnasia Mendoza,188441,0,0,False,True,False,Away
11972787,Alvarado,273715,0,3,False,False,True,Home
11972787,Agropecuario,265787,3,0,True,False,False,Away
11972791,Defensores,52215,0,0,False,True,False,Home
11972791,Dep. Morón,93109,0,0,False,True,False,Away
11972796,Def. Unidos,93515,1,0,True,False,False,Home
11972796,Aldosivi,36836,0,1,False,False,True,Away
11972786,Güemes,224646,1,1,False,True,False,Home
11972786,Guillermo Brown,53801,1,1,False,True,False,Away
11972788,Racing de Córdoba,273657,1,0,True,False,False,Home
11972788,All Boys,36834,0,1,False,False,True,Away
11972782,San Miguel,264945,2,1,True,False,False,Home
11972782,Chacarita Jrs.,3214,1,2,False,False,True,Away
11972784,Deportivo Maipú,213042,1,0,True,False,False,Home
11972784,Arsenal,3221,0,1,False,False,True,Away
11972785,Gimnasia J.,5292,1,0,True,False,False,Home
11972785,San Martín,7772,0,1,False,False,True,Away
11972789,Patronato,43741,3,0,True,False,False,Home
11972789,Tristán Suárez,93513,0,3,False,False,True,Away
11972792,Chaco For Ever,252726,0,1,False,False,True,Home
11972792,Nueva Chicago,3200,1,0,True,False,False,Away
11972798,Almirante Brown,43740,0,0,False,True,False,Home
11972798,Colón,3207,0,0,False,True,False,Away
11972781,Quilmes,4936,1,0,True,False,False,Home
11972781,Estudiantes B.A.,93107,0,1,False,False,True,Away
11972783,Ferro Carril Oeste,36841,3,1,True,False,False,Home
11972783,SM Tucumán,23950,1,3,False,False,True,Away
11972815,Dep. Morón,93109,1,0,True,False,False,Home
11972815,Chaco For Ever,252726,0,1,False,False,True,Away
11972807,Chacarita Jrs.,3214,0,4,False,False,True,Home
11972807,Quilmes,4936,4,0,True,False,False,Away
11972817,Brown de Adrogué,107201,0,2,False,False,True,Home
11972817,Almagro,4938,2,0,True,False,False,Away
11972808,Estudiantes B.A.,93107,2,1,True,False,False,Home
11972808,Talleres R.E.,201162,1,2,False,False,True,Away
11972813,Gimnasia Mendoza,188441,2,1,True,False,False,Home
11972813,Atlético Rafaela,34976,1,2,False,False,True,Away
11972801,All Boys,36834,1,0,True,False,False,Home
11972801,Alvarado,273715,0,1,False,False,True,Away
11972816,Temperley,112499,0,0,False,True,False,Home
11972816,Defensores,52215,0,0,False,True,False,Away
11972800,Tristán Suárez,93513,1,0,True,False,False,Home
11972800,Racing de Córdoba,273657,0,1,False,False,True,Away
11972805,Arsenal,3221,0,0,False,True,False,Home
11972805,Ferro Carril Oeste,36841,0,0,False,True,False,Away
11972814,Nueva Chicago,3200,0,3,False,False,True,Home
11972814,San Telmo,213361,3,0,True,False,False,Away
11972810,Aldosivi,36836,2,1,True,False,False,Home
11972810,Atlanta,53799,1,2,False,False,True,Away
11972803,Guillermo Brown,53801,0,0,False,True,False,Home
11972803,Gimnasia J.,5292,0,0,False,True,False,Away
11972812,Gimnasia y Tiro,222126,0,0,False,True,False,Home
11972812,Deportivo Madryn,222120,0,0,False,True,False,Away
11972802,Agropecuario,265787,3,1,True,False,False,Home
11972802,Güemes,224646,1,3,False,False,True,Away
11972809,Estudiantes R.C.,266694,0,1,False,False,True,Home
11972809,Almirante Brown,43740,1,0,True,False,False,Away
11972811,Mitre,255425,1,0,True,False,False,Home
11972811,Def. Unidos,93515,0,1,False,False,True,Away
11972818,Patronato,43741,1,0,True,False,False,Home
11972818,Colón,3207,0,1,False,False,True,Away
11972806,SM Tucumán,23950,1,0,True,False,False,Home
11972806,San Miguel,264945,0,1,False,False,True,Away
11972804,San Martín,7772,1,0,True,False,False,Home
11972804,Deportivo Maipú,213042,0,1,False,False,True,Away
11972831,Atlético Rafaela,34976,1,5,False,False,True,Home
11972831,Nueva Chicago,3200,5,1,True,False,False,Away
11972829,Chaco For Ever,252726,0,1,False,False,True,Home
11972829,Temperley,112499,1,0,True,False,False,Away
11972837,Almagro,4938,1,0,True,False,False,Home
11972837,Estudiantes B.A.,93107,0,1,False,False,True,Away
11972835,Almirante Brown,43740,1,0,True,False,False,Home
11972835,Aldosivi,36836,0,1,False,False,True,Away
11972828,Defensores,52215,3,0,True,False,False,Home
11972828,Brown de Adrogué,107201,0,3,False,False,True,Away
11972825,Güemes,224646,2,1,True,False,False,Home
11972825,All Boys,36834,1,2,False,False,True,Away
11972821,San Miguel,264945,3,0,True,False,False,Home
11972821,Arsenal,3221,0,3,False,False,True,Away
11972826,Alvarado,273715,1,2,False,False,True,Home
11972826,Tristán Suárez,93513,2,1,True,False,False,Away
11972836,Colón,3207,3,0,True,False,False,Home
11972836,Estudiantes R.C.,266694,0,3,False,False,True,Away
11972822,Ferro Carril Oeste,36841,0,0,False,True,False,Home
11972822,San Martín,7772,0,0,False,True,False,Away
11972830,San Telmo,213361,1,1,False,True,False,Home
11972830,Dep. Morón,93109,1,1,False,True,False,Away
11972833,Def. Unidos,93515,0,1,False,False,True,Home
11972833,Gimnasia y Tiro,222126,1,0,True,False,False,Away
11972832,Deportivo Madryn,222120,0,2,False,False,True,Home
11972832,Gimnasia Mendoza,188441,2,0,True,False,False,Away
11972823,Deportivo Maipú,213042,1,0,True,False,False,Home
11972823,Guillermo Brown,53801,0,1,False,False,True,Away
11972824,Gimnasia J.,5292,1,1,False,True,False,Home
11972824,Agropecuario,265787,1,1,False,True,False,Away
11972827,Racing de Córdoba,273657,1,0,True,False,False,Home
11972827,Patronato,43741,0,1,False,False,True,Away
11972819,Talleres R.E.,201162,2,1,True,False,False,Home
11972819,Chacarita Jrs.,3214,1,2,False,False,True,Away
12524363,Atlanta,53799,0,0,False,True,False,Home
12524363,Mitre,255425,0,0,False,True,False,Away
12543203,Quilmes,4936,1,2,False,False,True,Home
12543203,SM Tucumán,23950,2,1,True,False,False,Away
11972855,Almagro,4938,1,0,True,False,False,Home
11972855,Defensores,52215,0,1,False,False,True,Away
11972853,Temperley,112499,0,0,False,True,False,Home
11972853,San Telmo,213361,0,0,False,True,False,Away
11972847,Aldosivi,36836,1,0,True,False,False,Home
11972847,Colón,3207,0,1,False,False,True,Away
11972844,Arsenal,3221,0,0,False,True,False,Home
11972844,Quilmes,4936,0,0,False,True,False,Away
11972854,Brown de Adrogué,107201,0,0,False,True,False,Home
11972854,Chaco For Ever,252726,0,0,False,True,False,Away
11972846,Chacarita Jrs.,3214,1,1,False,True,False,Home
11972846,Estudiantes B.A.,93107,1,1,False,True,False,Away
11972851,Nueva Chicago,3200,1,1,False,True,False,Home
11972851,Deportivo Madryn,222120,1,1,False,True,False,Away
11972839,Tristán Suárez,93513,1,1,False,True,False,Home
11972839,Güemes,224646,1,1,False,True,False,Away
11972848,Mitre,255425,2,1,True,False,False,Home
11972848,Almirante Brown,43740,1,2,False,False,True,Away
11972852,Dep. Morón,93109,1,1,False,True,False,Home
11972852,Atlético Rafaela,34976,1,1,False,True,False,Away
11972840,All Boys,36834,0,1,False,False,True,Home
11972840,Gimnasia J.,5292,1,0,True,False,False,Away
11972850,Gimnasia Mendoza,188441,2,0,True,False,False,Home
11972850,Def. Unidos,93515,0,2,False,False,True,Away
11972842,Guillermo Brown,53801,3,1,True,False,False,Home
11972842,Ferro Carril Oeste,36841,1,3,False,False,True,Away
11972849,Gimnasia y Tiro,222126,1,0,True,False,False,Home
11972849,Atlanta,53799,0,1,False,False,True,Away
11972841,Agropecuario,265787,0,0,False,True,False,Home
11972841,Deportivo Maipú,213042,0,0,False,True,False,Away
11972838,Patronato,43741,1,3,False,False,True,Home
11972838,Alvarado,273715,3,1,True,False,False,Away
11972843,San Martín,7772,2,0,True,False,False,Home
11972843,San Miguel,264945,0,2,False,False,True,Away
11972856,Racing de Córdoba,273657,0,1,False,False,True,Home
11972856,Estudiantes R.C.,266694,1,0,True,False,False,Away
11972845,SM Tucumán,23950,1,0,True,False,False,Home
11972845,Talleres R.E.,201162,0,1,False,False,True,Away
11972857,Estudiantes B.A.,93107,1,3,False,False,True,Home
11972857,SM Tucumán,23950,3,1,True,False,False,Away
11972864,Güemes,224646,2,1,True,False,False,Home
11972864,Patronato,43741,1,2,False,False,True,Away
11972860,San Miguel,264945,1,0,True,False,False,Home
11972860,Guillermo Brown,53801,0,1,False,False,True,Away
11972870,Def. Unidos,93515,1,2,False,False,True,Home
11972870,Nueva Chicago,3200,2,1,True,False,False,Away
11972869,Deportivo Madryn,222120,0,0,False,True,False,Home
11972869,Dep. Morón,93109,0,0,False,True,False,Away
11972866,Chaco For Ever,252726,1,1,False,True,False,Home
11972866,Almagro,4938,1,1,False,True,False,Away
11972872,Almirante Brown,43740,0,0,False,True,False,Home
11972872,Gimnasia y Tiro,222126,0,0,False,True,False,Away
11972858,Talleres R.E.,201162,0,0,False,True,False,Home
11972858,Arsenal,3221,0,0,False,True,False,Away
11972867,San Telmo,213361,3,0,True,False,False,Home
11972867,Brown de Adrogué,107201,0,3,False,False,True,Away
11972862,Deportivo Maipú,213042,1,2,False,False,True,Home
11972862,All Boys,36834,2,1,True,False,False,Away
11972865,Alvarado,273715,3,0,True,False,False,Home
11972865,Racing de Córdoba,273657,0,3,False,False,True,Away
11972863,Gimnasia J.,5292,1,0,True,False,False,Home
11972863,Tristán Suárez,93513,0,1,False,False,True,Away
11972875,Defensores,52215,2,2,False,True,False,Home
11972875,Chacarita Jrs.,3214,2,2,False,True,False,Away
11972871,Atlanta,53799,1,2,False,False,True,Home
11972871,Gimnasia Mendoza,188441,2,1,True,False,False,Away
12607219,Ferro Carril Oeste,36841,3,0,True,False,False,Home
12607219,Agropecuario,265787,0,3,False,False,True,Away
11972874,Estudiantes R.C.,266694,2,2,False,True,False,Home
11972874,Aldosivi,36836,2,2,False,True,False,Away
12601482,Atlético Rafaela,34976,1,0,True,False,False,Home
12601482,Temperley,112499,0,1,False,False,True,Away
12606627,Quilmes,4936,0,1,False,False,True,Home
12606627,San Martín,7772,1,0,True,False,False,Away
12617084,Colón,3207,1,2,False,False,True,Home
12617084,Mitre,255425,2,1,True,False,False,Away
11972883,Arsenal,3221,1,1,False,True,False,Home
11972883,Estudiantes B.A.,93107,1,1,False,True,False,Away
11972889,Dep. Morón,93109,1,1,False,True,False,Home
11972889,Def. Unidos,93515,1,1,False,True,False,Away
11972882,San Martín,7772,3,1,True,False,False,Home
11972882,Talleres R.E.,201162,1,3,False,False,True,Away
11972878,Tristán Suárez,93513,1,2,False,False,True,Home
11972878,Deportivo Maipú,213042,2,1,True,False,False,Away
