player,id,jersey,position,substitute,minutes,order,line,lat,pos,local,team,formation,defense,midfield,attack,averageX,averageY,pointsCount,event_id
Gonzalo Papa,166045,5,M,False,72,8,mid_1,3/4,MED,Away,Güemes,4-4-2,4,4,2,42.529411764706,53.607843137255,51.0,11973015
Hernan Brylko,1654395,7,M,False,72,9,mid_1,4/4,MED,Away,Güemes,4-4-2,4,4,2,52.657142857143,81.485714285714,35.0,11973015
Franco Torres,1098306,10,F,False,76,10,ata,1/2,ATA,Away,Güemes,4-4-2,4,4,2,59.839285714286,51.214285714286,56.0,11973015
Maximiliano Álvarez,1887080,9,F,False,90,11,ata,2/2,ATA,Away,Güemes,4-4-2,4,4,2,64.367346938776,46.897959183673,49.0,11973015
Claudio Vega,1111802,19,M,True,21,12,,,SUS,Away,Güemes,4-4-2,4,4,2,54.882352941176,43.941176470588,17.0,11973015
Iván Santa Cruz,1597480,20,M,True,21,13,,,SUS,Away,Güemes,4-4-2,4,4,2,56.363636363636,47.909090909091,11.0,11973015
Gonzalo Alarcón,957841,16,M,True,18,14,,,SUS,Away,Güemes,4-4-2,4,4,2,47.583333333333,62.208333333333,24.0,11973015
David Véliz,1134870,18,M,True,18,15,,,SUS,Away,Güemes,4-4-2,4,4,2,55.083333333333,74.666666666667,12.0,11973015
Ignacio Carruega,1001923,17,M,True,14,16,,,SUS,Away,Güemes,4-4-2,4,4,2,44.4,75.8,25.0,11973015
Juan Mendonca,789454,12,G,True,0,17,,,SUS,Away,Güemes,4-4-2,4,4,2,,,,11973015
Matias Escudero,790026,13,D,True,0,18,,,SUS,Away,Güemes,4-4-2,4,4,2,,,,11973015
Tomas Berra,358500,14,D,True,0,19,,,SUS,Away,Güemes,4-4-2,4,4,2,,,,11973015
Cristian Broggi,895213,15,D,True,0,20,,,SUS,Away,Güemes,4-4-2,4,4,2,,,,11973015
Yair Bonnin,340847,1,G,False,90,1,por,1/1,POR,Home,Deportivo Madryn,4-4-2,4,4,2,12.95,55.25,20.0,11973027
Mauro Peinipil,1118570,4,D,False,90,2,def,1/4,DEF,Home,Deportivo Madryn,4-4-2,4,4,2,68.096385542169,13.265060240964,83.0,11973027
Facundo Giacopuzzi,1016645,2,D,False,90,3,def,2/4,DEF,Home,Deportivo Madryn,4-4-2,4,4,2,46.192771084337,30.397590361446,83.0,11973027
Pablo Calderón,1015675,6,D,False,90,4,def,3/4,DEF,Home,Deportivo Madryn,4-4-2,4,4,2,43.672897196262,65.280373831776,107.0,11973027
Hernán Zuliani,1179170,3,D,False,46,5,def,4/4,DEF,Home,Deportivo Madryn,4-4-2,4,4,2,55.787234042553,84.723404255319,47.0,11973027
Bruno Perez,1157397,8,M,False,90,6,mid_1,1/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,61.466666666667,28.333333333333,75.0,11973027
Federico Recalde,896871,5,M,False,83,7,mid_1,2/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,53.084210526316,45.242105263158,95.0,11973027
Nicolas Sanchez,789298,10,M,False,90,8,mid_1,3/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,60.933333333333,63.4,90.0,11973027
Diego Crego,1597527,7,M,False,90,9,mid_1,4/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,63.253164556962,85.506329113924,79.0,11973027
Diego Crego,1597527,7,M,False,90,9,mid_1,4/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,63.253164556962,85.506329113924,79.0,11973027
Diego Crego,1597527,7,M,False,90,9,mid_1,4/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,63.253164556962,85.506329113924,79.0,11973027
Diego Crego,1597527,7,M,False,90,9,mid_1,4/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,63.253164556962,85.506329113924,79.0,11973027
Diego Crego,1597527,7,M,False,90,9,mid_1,4/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,63.253164556962,85.506329113924,79.0,11973027
Juan Peinipil,1117060,9,F,False,63,10,ata,1/2,ATA,Home,Deportivo Madryn,4-4-2,4,4,2,72.371428571429,65.2,35.0,11973027
Brian Nicolás Ferreyra,1092312,11,F,False,90,11,ata,2/2,ATA,Home,Deportivo Madryn,4-4-2,4,4,2,66.9,52.65,40.0,11973027
Jonatan Palacio,1393676,20,M,True,44,12,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,73.869565217391,44.826086956522,23.0,11973027
Julián Eseiza,1113237,19,F,True,27,13,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,73.307692307692,63.769230769231,13.0,11973027
Estanislao Jara,1114260,17,M,True,7,14,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,44.333333333333,56.416666666667,12.0,11973027
Alan Moreno,898988,16,M,True,1,15,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,32.333333333333,42.777777777778,9.0,11973027
Diego Braghieri,174855,13,D,True,1,16,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,22.142857142857,61.428571428571,7.0,11973027
Joaquín Hass,871853,12,G,True,0,17,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11973027
Álvaro Dionisio,1175211,15,D,True,0,18,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11973027
Mauricio Mansilla,1118569,14,D,True,0,19,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11973027
Jerónimo José Porto Lapegüe,1597529,18,M,True,0,20,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11973027
Matías Soria,973561,1,G,False,90,1,por,1/1,POR,Away,Guillermo Brown,4-4-2,4,4,2,5.1351351351351,48.189189189189,37.0,11973027
Valentino Werro,1200740,4,D,False,90,2,def,1/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,37.225,19.225,40.0,11973027
Nicolás Bazzana,875380,2,D,False,90,3,def,2/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,22.153846153846,35.846153846154,26.0,11973027
Nicolás Herranz,840764,6,D,False,90,4,def,3/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,20.869565217391,55.565217391304,23.0,11973027
Marcos Pinto,155698,3,D,False,90,5,def,4/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,34.266666666667,81.222222222222,45.0,11973027
Marcos Pinto,155698,3,D,False,90,5,def,4/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,34.266666666667,81.222222222222,45.0,11973027
Marcos Pinto,155698,3,D,False,90,5,def,4/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,34.266666666667,81.222222222222,45.0,11973027
Marcos Pinto,155698,3,D,False,90,5,def,4/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,34.266666666667,81.222222222222,45.0,11973027
Marcos Pinto,155698,3,D,False,90,5,def,4/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,34.266666666667,81.222222222222,45.0,11973027
Marcos Pinto,155698,3,D,False,90,5,def,4/4,DEF,Away,Guillermo Brown,4-4-2,4,4,2,34.266666666667,81.222222222222,45.0,11973027
Martiniano Moreno,1485384,9,M,False,58,6,mid_1,1/4,MED,Away,Guillermo Brown,4-4-2,4,4,2,48.818181818182,30.030303030303,33.0,11973027
Juan Román Riquelme,5424,5,M,False,41,7,mid_1,2/4,MED,Away,Guillermo Brown,4-4-2,4,4,2,46.931034482759,44.551724137931,29.0,11973027
Federico Marín,860053,8,M,False,90,8,mid_1,3/4,MED,Away,Guillermo Brown,4-4-2,4,4,2,36.826923076923,50.692307692308,52.0,11973027
Cristian Gorgerino,871852,11,M,False,16,9,mid_1,4/4,MED,Away,Guillermo Brown,4-4-2,4,4,2,48.857142857143,77.571428571429,7.0,11973027
Alan Federico Alan Silva,1654496,10,F,False,84,10,ata,1/2,ATA,Away,Guillermo Brown,4-4-2,4,4,2,44.97619047619,60.52380952381,42.0,11973027
Hugo Sandoval,926420,7,F,False,45,11,ata,2/2,ATA,Away,Guillermo Brown,4-4-2,4,4,2,61.413793103448,49.0,29.0,11973027
Maximiliano Luayza,1065604,18,F,True,39,12,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,53.461538461538,56.846153846154,13.0,11973027
Mario Galeano,1103048,20,M,True,32,13,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,54.416666666667,29.916666666667,12.0,11973027
Esteban González,976099,13,M,True,6,14,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,64.25,74.25,8.0,11973027
Gustavo Alejandro Chiavetto,1654500,14,M,True,6,15,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,54.363636363636,59.181818181818,22.0,11973027
Renzo Perez,843002,15,M,True,1,16,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,,,,11973027
Sebastian Giovini,174963,12,G,True,0,17,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,,,,11973027
Braian Álvarez,868359,16,M,True,0,18,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,,,,11973027
Santiago Nicolás Gutiérrez,1196560,17,M,True,0,19,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,,,,11973027
Agustín  Jara,1802590,19,F,True,0,20,,,SUS,Away,Guillermo Brown,4-4-2,4,4,2,,,,11973027
Facundo Masuero,1086974,1,G,False,90,1,por,1/1,POR,Home,Arsenal,4-4-2,4,4,2,10.051282051282,47.0,39.0,11973010
Alexis Sosa,850892,4,D,False,90,2,def,1/4,DEF,Home,Arsenal,4-4-2,4,4,2,47.818181818182,18.418181818182,55.0,11973010
Agustin Alvarez,1086907,6,D,False,90,3,def,2/4,DEF,Home,Arsenal,4-4-2,4,4,2,27.263157894737,39.657894736842,38.0,11973010
Balthazar Bernardi,1131023,2,D,False,90,4,def,3/4,DEF,Home,Arsenal,4-4-2,4,4,2,38.756097560976,48.19512195122,41.0,11973010
Iván Cabrera,1182248,3,D,False,90,5,def,4/4,DEF,Home,Arsenal,4-4-2,4,4,2,41.9,83.75,60.0,11973010
Iván Cabrera,1182248,3,D,False,90,5,def,4/4,DEF,Home,Arsenal,4-4-2,4,4,2,41.9,83.75,60.0,11973010
Iván Cabrera,1182248,3,D,False,90,5,def,4/4,DEF,Home,Arsenal,4-4-2,4,4,2,41.9,83.75,60.0,11973010
Iván Cabrera,1182248,3,D,False,90,5,def,4/4,DEF,Home,Arsenal,4-4-2,4,4,2,41.9,83.75,60.0,11973010
Iván Cabrera,1182248,3,D,False,90,5,def,4/4,DEF,Home,Arsenal,4-4-2,4,4,2,41.9,83.75,60.0,11973010
Ignacio Sabatini,1653801,7,M,False,90,6,mid_1,1/4,MED,Home,Arsenal,4-4-2,4,4,2,66.032258064516,19.903225806452,62.0,11973010
Nicolás Domingo,34116,5,M,False,81,7,mid_1,2/4,MED,Home,Arsenal,4-4-2,4,4,2,50.146341463415,35.146341463415,41.0,11973010
Andrés Ayala,976228,10,M,False,59,8,mid_1,3/4,MED,Home,Arsenal,4-4-2,4,4,2,52.4375,57.71875,32.0,11973010
Valentín Serrano,1613988,11,M,False,81,9,mid_1,4/4,MED,Home,Arsenal,4-4-2,4,4,2,62.724137931034,73.793103448276,58.0,11973010
Lucas Ríos,1095007,9,F,False,59,10,ata,1/2,ATA,Home,Arsenal,4-4-2,4,4,2,57.586206896552,60.793103448276,29.0,11973010
Matías Lucero,1799657,8,F,False,73,11,ata,2/2,ATA,Home,Arsenal,4-4-2,4,4,2,63.633333333333,46.866666666667,30.0,11973010
Lautaro Guzmán,960016,20,F,True,31,12,,,SUS,Home,Arsenal,4-4-2,4,4,2,58.541666666667,29.5,24.0,11973010
Agustin Maziero,913609,13,F,True,31,13,,,SUS,Home,Arsenal,4-4-2,4,4,2,70.761904761905,42.619047619048,21.0,11973010
Tomás Ortiz,966177,17,M,True,17,14,,,SUS,Home,Arsenal,4-4-2,4,4,2,62.461538461538,58.615384615385,13.0,11973010
Juan Pablo Krilanovich,1003022,18,M,True,9,15,,,SUS,Home,Arsenal,4-4-2,4,4,2,71.375,71.5,8.0,11973010
Matteo Trombini,1185974,19,M,True,9,16,,,SUS,Home,Arsenal,4-4-2,4,4,2,44.0,27.888888888889,9.0,11973010
Juan Zozaya,1087040,12,G,True,0,17,,,SUS,Home,Arsenal,4-4-2,4,4,2,,,,11973010
Abel Amaya,1114485,15,D,True,0,18,,,SUS,Home,Arsenal,4-4-2,4,4,2,,,,11973010
Nahuel Frascone,1426170,14,M,True,0,19,,,SUS,Home,Arsenal,4-4-2,4,4,2,,,,11973010
Nazareno Roselli,1858462,16,,True,0,20,,,SUS,Home,Arsenal,4-4-2,4,4,2,,,,11973010
Lisandro Nicolás Mariano Mitre,1597671,1,G,False,90,1,por,1/1,POR,Away,All Boys,4-3-3,4,3,3,8.2765957446809,53.936170212766,47.0,11973010
Hernán Grana,79669,4,D,False,90,2,def,1/4,DEF,Away,All Boys,4-3-3,4,3,3,39.123076923077,16.692307692308,65.0,11973010
Alejo Rodriguez,1488560,6,D,False,90,3,def,2/4,DEF,Away,All Boys,4-3-3,4,3,3,33.102941176471,32.147058823529,68.0,11973010
Maximiliano Coronel,80540,2,D,False,90,4,def,3/4,DEF,Away,All Boys,4-3-3,4,3,3,29.04,63.693333333333,75.0,11973010
Alejo Tabares,1086327,3,D,False,90,5,def,4/4,DEF,Away,All Boys,4-3-3,4,3,3,39.289473684211,87.276315789474,76.0,11973010
Juan Salas,990059,8,M,False,63,6,mid_1,1/3,MED,Away,All Boys,4-3-3,4,3,3,49.619047619048,34.452380952381,42.0,11973010
Santiago Gallucci,340453,5,M,False,90,7,mid_1,2/3,MED,Away,All Boys,4-3-3,4,3,3,35.068181818182,49.113636363636,44.0,11973010
Juan Pablo Passaglia,312032,11,M,False,75,8,mid_1,3/3,MED,Away,All Boys,4-3-3,4,3,3,53.051282051282,69.25641025641,39.0,11973010
Tomás Assennato,1018466,7,F,False,63,9,ata,1/3,ATA,Away,All Boys,4-3-3,4,3,3,58.548387096774,21.645161290323,31.0,11973010
Franco Toloza,1020531,9,F,False,75,10,ata,2/3,ATA,Away,All Boys,4-3-3,4,3,3,63.975609756098,57.024390243902,41.0,11973010
Franco Toloza,1020531,9,F,False,75,10,ata,2/3,ATA,Away,All Boys,4-3-3,4,3,3,63.975609756098,57.024390243902,41.0,11973010
Franco Toloza,1020531,9,F,False,75,10,ata,2/3,ATA,Away,All Boys,4-3-3,4,3,3,63.975609756098,57.024390243902,41.0,11973010
Franco Toloza,1020531,9,F,False,75,10,ata,2/3,ATA,Away,All Boys,4-3-3,4,3,3,63.975609756098,57.024390243902,41.0,11973010
Franco Toloza,1020531,9,F,False,75,10,ata,2/3,ATA,Away,All Boys,4-3-3,4,3,3,63.975609756098,57.024390243902,41.0,11973010
Diego Guallama,1654081,10,F,False,63,11,ata,3/3,ATA,Away,All Boys,4-3-3,4,3,3,62.222222222222,73.407407407407,27.0,11973010
Braian Miranda,906812,20,M,True,27,12,,,SUS,Away,All Boys,4-3-3,4,3,3,56.263157894737,43.842105263158,19.0,11973010
Alexis Melo,1215983,16,M,True,27,13,,,SUS,Away,All Boys,4-3-3,4,3,3,64.714285714286,22.642857142857,14.0,11973010
Agustin Gallo,1130221,18,F,True,27,14,,,SUS,Away,All Boys,4-3-3,4,3,3,66.217391304348,67.826086956522,23.0,11973010
Tobías Bovone,1464537,14,M,True,15,15,,,SUS,Away,All Boys,4-3-3,4,3,3,56.166666666667,65.666666666667,12.0,11973010
Ignacio Figueroa,1605505,15,F,True,15,16,,,SUS,Away,All Boys,4-3-3,4,3,3,36.571428571429,53.904761904762,21.0,11973010
Tiago Libares,1106006,12,G,True,0,17,,,SUS,Away,All Boys,4-3-3,4,3,3,,,,11973010
Jonathan Ferrari,248147,13,D,True,0,18,,,SUS,Away,All Boys,4-3-3,4,3,3,,,,11973010
Thiago Ezequiel Calone,1597672,17,M,True,0,19,,,SUS,Away,All Boys,4-3-3,4,3,3,,,,11973010
Tiago Pucciarelli,1865926,19,F,True,0,20,,,SUS,Away,All Boys,4-3-3,4,3,3,,,,11973010
Fabricio Henricot,895225,1,G,False,90,1,por,1/1,POR,Home,Def. Unidos,4-4-2,4,4,2,9.6181818181818,48.109090909091,55.0,11973018
Lautaro Arregui,1092330,4,D,False,90,2,def,1/4,DEF,Home,Def. Unidos,4-4-2,4,4,2,35.395833333333,18.5625,48.0,11973018
Ariel Morales,932871,2,D,False,90,3,def,2/4,DEF,Home,Def. Unidos,4-4-2,4,4,2,27.19696969697,39.409090909091,66.0,11973018
Matias Mariatti,1020524,6,D,False,90,4,def,3/4,DEF,Home,Def. Unidos,4-4-2,4,4,2,26.878787878788,69.045454545455,66.0,11973018
Luis Olivera,822592,3,D,False,90,5,def,4/4,DEF,Home,Def. Unidos,4-4-2,4,4,2,42.0,83.0,65.0,11973018
Maximiliano Ortigoza,1465291,8,M,False,82,6,mid_1,1/4,MED,Home,Def. Unidos,4-4-2,4,4,2,49.09375,26.0625,32.0,11973018
Matías Nizzo,896954,5,M,False,90,7,mid_1,2/4,MED,Home,Def. Unidos,4-4-2,4,4,2,40.833333333333,49.814814814815,54.0,11973018
Franco Sivetti,940609,7,M,False,69,8,mid_1,3/4,MED,Home,Def. Unidos,4-4-2,4,4,2,41.422222222222,43.266666666667,45.0,11973018
Alan Sombra,1183523,11,M,False,69,9,mid_1,4/4,MED,Home,Def. Unidos,4-4-2,4,4,2,51.133333333333,73.466666666667,45.0,11973018
Rodrigo Alejandro Juárez,1819575,9,F,False,90,10,ata,1/2,ATA,Home,Def. Unidos,4-4-2,4,4,2,67.163265306122,56.020408163265,49.0,11973018
Martin Andres Gimenez,871518,10,F,False,90,11,ata,2/2,ATA,Home,Def. Unidos,4-4-2,4,4,2,69.014925373134,58.298507462687,67.0,11973018
Nicolás Cavagnero,1114507,14,M,True,21,12,,,SUS,Home,Def. Unidos,4-4-2,4,4,2,52.55,33.95,20.0,11973018
