time,incidentType,incidentClass,isHome,player_id,player_shortName,player_jerseyNumber,playerIn_id,playerIn_shortName,playerIn_jerseyNumber,playerOut_id,playerOut_shortName,playerOut_jerseyNumber
57,substitution,regular,away,,,,895337.0,F. Malagueño,7,1187976.0,G. Sánchez,9
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
30,goal,ownGoal,home,892450.0,A. Robledo,2,,,,,,
24,card,yellow,away,1187976.0,G. Sánchez,9,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
89,card,yellow,away,1164852.0,I. Vallejos,11,,,,,,
85,substitution,regular,home,,,,1086334.0,I. Cechi,16,989991.0,B. Negro,3
85,substitution,regular,home,,,,1823096.0,S. Magnotta,19,944699.0,I. Regules,15
85,substitution,regular,home,,,,856035.0,N. Alvarez,14,1180582.0,Á. Almada,10
81,substitution,regular,away,,,,1597469.0,J. A. Benítez,2,1020528.0,F. Miranda,15
81,substitution,regular,away,,,,898894.0,M. Valdivia,17,1388907.0,J. Berón,9
81,substitution,regular,away,,,,944659.0,S. Briñone,8,1597457.0,D. L. Sacarías,2
78,card,yellow,home,989991.0,B. Negro,3,,,,,,
77,substitution,regular,home,,,,1017431.0,F. Versaci,11,579372.0,F. Bellocq,3
76,card,yellow,home,1180582.0,Á. Almada,10,,,,,,
75,goal,regular,away,1164852.0,I. Vallejos,11,,,,,,
73,substitution,regular,away,,,,1164852.0,I. Vallejos,11,830685.0,E. Acosta,37
72,card,yellow,away,1020528.0,F. Miranda,15,,,,,,
69,substitution,regular,home,,,,1822324.0,J. B. Aróstegui,20,1654073.0,F. Molina,9
65,substitution,regular,away,,,,1385677.0,E. Luna,18,1001815.0,E. Contreras,7
63,card,yellow,away,1001815.0,E. Contreras,7,,,,,,
52,card,yellow,away,1388907.0,J. Berón,9,,,,,,
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
38,card,yellow,home,1018419.0,J. D. Rosa,19,,,,,,
22,card,yellow,away,1605139.0,F. F. Acosta,19,,,,,,
90,period,,home,,,,,,,,,
90,card,red,home,941097.0,L. Falabella,6,,,,,,
90,card,yellow,home,884996.0,N. O. Basualdo,14,,,,,,
88,substitution,regular,home,,,,1823624.0,A. Giordano,13,992092.0,L. Puñet,15
82,card,yellow,home,992092.0,L. Puñet,15,,,,,,
80,card,yellow,home,1113234.0,D. Puca,17,,,,,,
79,card,yellow,away,789681.0,L. Villarruel,8,,,,,,
78,substitution,regular,away,,,,1392536.0,L. Leguizamon,18,1086981.0,F. Rodríguez,3
78,substitution,regular,away,,,,906815.0,A. Ochoa,3,1465721.0,P. Bonacci,9
78,substitution,regular,home,,,,1656941.0,J. C. Giacone,,1464536.0,T. Dornell,9
78,substitution,regular,home,,,,128464.0,L. Leal,9,1597479.0,J. Orlando,7
76,card,yellow,away,1537829.0,N. Acosta,15,,,,,,
64,substitution,regular,away,,,,895202.0,L. Guzmán,17,974666.0,F. Stáble,11
63,card,yellow,away,1110285.0,F. Miño,2,,,,,,
60,substitution,regular,home,,,,1113234.0,D. Puca,17,1108647.0,J. Mendoza,15
55,substitution,regular,away,,,,925013.0,G. Rivero,23,1537840.0,S. Gauna,5
55,substitution,regular,away,,,,1856198.0,T. B. Quinteros,,1131036.0,T. Díaz,7
45,period,,home,,,,,,,,,
38,goal,regular,home,897147.0,M. Molina,2,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
88,substitution,regular,home,,,,922449.0,E. Maciel,7,340957.0,A. Gonzalez,19
86,substitution,regular,away,,,,940614.0,S. Benega,18,789845.0,T. Asprea,8
83,substitution,regular,home,,,,1467902.0,S. Malimberni,,1097721.0,E. Gonzalez,17
75,card,yellow,away,1627956.0,F. Duré,5,,,,,,
63,card,yellow,away,896727.0,N. Palmieri,5,,,,,,
61,substitution,regular,home,,,,125886.0,J. Valencia,20,859698.0,E. Purita,16
61,substitution,regular,home,,,,1597485.0,L. V. Pereyra,8,1653821.0,F. D. S. Fernández,19
61,substitution,regular,home,,,,1214766.0,J. P. Barinaga,17,974679.0,F. Coronel,7
60,substitution,regular,away,,,,1627943.0,C. Campuzano,18,1198495.0,N. Molina,9
60,substitution,regular,away,,,,1605507.0,R. Cao,20,966484.0,M. Donato,22
60,substitution,regular,away,,,,1111534.0,A. Campana,14,1627948.0,D. Guzmán,11
45,period,,home,,,,,,,,,
26,goal,regular,home,1097721.0,E. Gonzalez,17,,,,,,
21,substitution,regular,away,,,,122626.0,D. Achucarro,13,1108984.0,N. Monserrat,2
17,card,yellow,away,1627948.0,D. Guzmán,11,,,,,,
7,goal,regular,away,1198495.0,N. Molina,9,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,away,951056.0,J. Torres,20,,,,,,
90,injuryTime,,home,,,,,,,,,
85,card,yellow,home,340761.0,A. Martinez,4,,,,,,
82,card,yellow,away,249979.0,C. Díaz,11,,,,,,
81,substitution,regular,away,,,,1650443.0,E. Lencina,19,1653852.0,T. A. Castro,7
81,substitution,regular,home,,,,974663.0,R. Ramírez,3,1492488.0,A. Paz,19
81,substitution,regular,home,,,,996708.0,I. Maggi,7,1498998.0,D. Arroyo,3
81,substitution,regular,home,,,,1597482.0,M. H. Zurita,14,800243.0,F. Castro,9
73,substitution,regular,away,,,,924224.0,J. Bayk,20,1094083.0,J. P. Gobetto,15
72,substitution,regular,home,,,,1597465.0,G. M. Altamirano,8,906813.0,G. Vega,15
68,substitution,regular,home,,,,581732.0,E. Trinidad,17,175343.0,A. Escobar,18
65,card,yellow,home,906813.0,G. Vega,15,,,,,,
61,substitution,regular,away,,,,941428.0,M. Sánchez,3,830656.0,B. Mieres,4
61,substitution,regular,away,,,,249979.0,C. Díaz,11,1605141.0,M. F. Ferrari,14
61,substitution,regular,away,,,,951056.0,J. Torres,20,974662.0,F. Melillan,6
59,card,yellow,home,800243.0,F. Castro,9,,,,,,
56,card,yellow,away,974662.0,F. Melillan,6,,,,,,
49,card,yellow,home,1498998.0,D. Arroyo,3,,,,,,
48,card,yellow,away,933167.0,O. Piris,2,,,,,,
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
21,goal,regular,home,1187883.0,M. Amarfil,10,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
88,substitution,regular,home,,,,1109105.0,E. Silcan,3,928937.0,E. Martinez,16
84,substitution,regular,away,,,,1597954.0,E. N. Moreno,19,846158.0,J. Arias,9
84,substitution,regular,away,,,,358976.0,J. Ibáñez,5,37937.0,J. Cuevas,10
73,substitution,regular,away,,,,249999.0,G. Ferracutti,14,1095005.0,L. Monje,22
73,substitution,regular,away,,,,830586.0,M. Garcia,7,992112.0,N. Banegas,3
68,card,yellow,away,1110288.0,A. Dáttola,6,,,,,,
68,substitution,regular,home,,,,795362.0,A. Melo,10,1468709.0,R. Mosqueira,17
68,substitution,regular,home,,,,898764.0,P. Cucchi,11,1110290.0,M. Ramos,18
67,substitution,regular,away,,,,823983.0,I. Molinas,16,1120461.0,L. Fedele,17
64,substitution,regular,home,,,,33562.0,C. Bieler,,340521.0,A. Gagliardi,9
46,substitution,regular,home,,,,255969.0,S. Navarro,7,584038.0,R. Barrios,13
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
39,card,yellow,home,1468709.0,R. Mosqueira,17,,,,,,
36,card,yellow,away,1095005.0,L. Monje,22,,,,,,
4,goal,regular,away,1654129.0,T. Penalba,23,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,away,927671.0,L. Flores,14,,,,,,
89,substitution,regular,away,,,,581778.0,M. Gonzalez,19,1598415.0,T. A. Rojas,6
89,card,yellow,home,1465695.0,A. Hernández,16,,,,,,
84,substitution,regular,home,,,,1650441.0,A. Massaccesi,2,824589.0,C. Salto,10
84,substitution,regular,home,,,,577578.0,F. Pereyra,19,1182905.0,A. Benítez,8
84,substitution,regular,home,,,,38781.0,M. Bogado,15,1021878.0,B. Gómez,10
79,goal,regular,home,941474.0,G. Aquilino,20,,,,,,
75,substitution,regular,home,,,,941474.0,G. Aquilino,20,1133806.0,A. D. Sayago,11
75,substitution,regular,away,,,,1605509.0,N. Medina,19,290003.0,M. Rosales,4
69,substitution,regular,home,,,,1465695.0,A. Hernández,16,1506776.0,P. Moyano,11
62,substitution,regular,away,,,,1131024.0,E. Bodencer,11,906807.0,N. Previtali,15
62,substitution,regular,away,,,,927671.0,L. Flores,14,843404.0,L. Marinucci,11
62,substitution,regular,away,,,,992108.0,W. Rueda,18,1104321.0,F. Bisanz,10
46,goal,regular,home,1468116.0,G. Mendoza,4,,,,,,
45,period,,home,,,,,,,,,
36,card,yellow,home,824589.0,C. Salto,10,,,,,,
90,period,,home,,,,,,,,,
81,substitution,regular,away,,,,941433.0,C. Vega,5,1132948.0,I. Lago,11
81,substitution,regular,away,,,,1523681.0,B. Juncos,13,78851.0,S. Prediger,20
73,substitution,regular,away,,,,1018383.0,A. Sabella,10,249899.0,F. Jourdan,8
68,substitution,regular,home,,,,288837.0,L. Buter,9,1020530.0,F. Pulicastro,11
66,substitution,regular,away,,,,842861.0,C. Bernardi,10,33776.0,J. Toledo,14
66,substitution,regular,away,,,,830879.0,N. Leguizamón,20,873642.0,B. Guille,11
58,substitution,regular,home,,,,941421.0,F. Nouet,3,1201524.0,L. Castillo,18
58,substitution,regular,home,,,,249921.0,S. Modon,7,1066571.0,M. Luque,
56,goal,regular,away,249899.0,F. Jourdan,8,,,,,,
54,card,yellow,home,1086922.0,A. Palomeque,14,,,,,,
46,substitution,regular,home,,,,1086922.0,A. Palomeque,14,1474911.0,L. Lovazzano,8
46,substitution,regular,home,,,,1656797.0,T. Patrizio,17,1131817.0,F. Benitez,11
45,period,,home,,,,,,,,,
45,card,yellow,away,933157.0,J. N. Granados,15,,,,,,
39,goal,regular,away,873642.0,B. Guille,11,,,,,,
25,card,yellow,away,33776.0,J. Toledo,14,,,,,,
18,goal,regular,away,873642.0,B. Guille,11,,,,,,
16,card,yellow,home,1656965.0,C. A. Aguirre,4,,,,,,
14,card,yellow,away,249899.0,F. Jourdan,8,,,,,,
13,card,yellow,home,932862.0,M. Nouet,20,,,,,,
9,goal,regular,away,33776.0,J. Toledo,14,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,1065604.0,M. Luayza,19,,,,,,
89,goal,regular,home,1103048.0,M. Galeano,7,,,,,,
87,substitution,regular,home,,,,1654500.0,G. A. Chiavetto,17,971173.0,C. Machado,10
87,substitution,regular,home,,,,155698.0,M. Pinto,3,174509.0,M. Fernández,11
87,substitution,regular,home,,,,1103048.0,M. Galeano,7,1485384.0,M. Moreno,29
79,substitution,regular,away,,,,1613987.0,L. Druille,20,1114485.0,A. Amaya,4
67,card,yellow,away,1131023.0,B. Bernardi,6,,,,,,
66,card,yellow,home,971173.0,C. Machado,10,,,,,,
63,substitution,regular,away,,,,1836768.0,D. A. Cabral,18,1185974.0,M. Trombini,15
63,substitution,regular,away,,,,1003022.0,J. P. Krilanovich,18,1799657.0,M. Lucero,16
52,substitution,regular,away,,,,1597542.0,K. A. Pavía,19,1065603.0,M. Benítez,7
52,substitution,regular,away,,,,1426170.0,N. Frascone,17,1182248.0,I. Cabrera,3
46,goal,regular,home,1065604.0,M. Luayza,19,,,,,,
46,substitution,regular,home,,,,868359.0,B. Álvarez,17,1008024.0,F. Torres,4
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
32,card,yellow,home,1200740.0,V. Werro,4,,,,,,
30,substitution,regular,home,,,,1065604.0,M. Luayza,19,1654396.0,F. Funes,20
28,card,yellow,away,1185974.0,M. Trombini,15,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
85,card,yellow,home,1597538.0,P. L. Núñez,19,,,,,,
84,card,yellow,away,1799573.0,A. A. Sosa,7,,,,,,
84,card,yellow,home,544188.0,R. Arciero,4,,,,,,
77,card,yellow,away,1100246.0,I. Guerrico,3,,,,,,
74,substitution,regular,home,,,,1210807.0,P. Ferreira,8,1001922.0,B. Machuca,2
70,substitution,regular,away,,,,1598444.0,I. E. Martierena,7,1093119.0,A. Colazo,9
70,substitution,regular,away,,,,1048283.0,N. Guzmán,10,1213809.0,E. Torres,7
70,substitution,regular,home,,,,1190579.0,E. S. Lazza,13,941498.0,N. Henry,15
70,substitution,regular,home,,,,544188.0,R. Arciero,4,984928.0,G. Berterame,7
65,goal,regular,home,1597538.0,P. L. Núñez,19,,,,,,
62,card,yellow,home,984928.0,G. Berterame,7,,,,,,
59,card,yellow,away,971217.0,S. Úbeda,,,,,,,
54,substitution,regular,home,,,,1597538.0,P. L. Núñez,19,1489060.0,M. Schönfeld,17
54,substitution,regular,away,,,,1087512.0,S. Luján,18,1086999.0,G. Piñeiro,8
54,substitution,regular,away,,,,1100246.0,I. Guerrico,3,978882.0,R. González,4
46,goal,penalty,home,192414.0,G. Gonzalez,8,,,,,,
46,substitution,regular,home,,,,1597532.0,M. S. Romero,9,1597475.0,S. F. E. Lopez,14
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
39,goal,regular,away,1093119.0,A. Colazo,9,,,,,,
33,card,yellow,away,978882.0,R. González,4,,,,,,
7,card,yellow,home,873645.0,A. Gomez,2,,,,,,
90,period,,home,,,,,,,,,
90,substitution,regular,home,,,,895337.0,F. Malagueño,7,1187976.0,G. Sánchez,9
88,substitution,regular,away,,,,1022584.0,E. V. Melillo,11,973551.0,I. Antunes,11
86,card,yellow,away,1598512.0,P. I. M. Grance,3,,,,,,
82,substitution,regular,home,,,,988615.0,F. Boasso,19,859659.0,M. Mansilla,5
80,card,yellow,away,1104124.0,J. Pucheta,1,,,,,,
79,substitution,regular,away,,,,973989.0,D. Müller,20,1464853.0,T. Cravero,5
77,substitution,regular,home,,,,909107.0,G. Lamardo,16,1654537.0,T. A. Rambert,11
71,card,yellow,home,859659.0,M. Mansilla,5,,,,,,
59,substitution,regular,away,,,,796102.0,D. Sosa,11,883236.0,A. Kippes,2
59,substitution,regular,away,,,,884828.0,C. Sánchez,9,1110286.0,M. Batallini,7
45,period,,home,,,,,,,,,
45,goal,regular,home,806381.0,O. Belinetz,9,,,,,,
25,card,yellow,home,1654537.0,T. A. Rambert,11,,,,,,
24,card,yellow,away,883236.0,A. Kippes,2,,,,,,
22,card,yellow,home,906814.0,M. Bettini,14,,,,,,
16,card,yellow,away,973551.0,I. Antunes,11,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
89,card,red,away,1015675.0,P. Calderón,2,,,,,,
89,card,red,home,1605143.0,N. J. Heiz,19,,,,,,
88,substitution,regular,away,,,,1799906.0,Z. Z. Ferri,,789298.0,N. Sanchez,10
87,goal,ownGoal,home,1118570.0,M. Peinipil,4,,,,,,
84,card,yellow,home,790190.0,R. Ayala,3,,,,,,
80,card,yellow,home,1121463.0,A. Fernandez,24,,,,,,
80,card,yellow,away,288317.0,D. Diellos,9,,,,,,
78,substitution,regular,home,,,,1653787.0,G. Lillo,4,849139.0,G. Ramirez,5
78,substitution,regular,home,,,,1183942.0,J. Yangali,15,830888.0,E. Franco,17
77,goal,regular,away,1393676.0,J. Palacio,20,,,,,,
74,substitution,regular,away,,,,1393676.0,J. Palacio,20,1092312.0,B. N. Ferreyra,11
74,substitution,regular,away,,,,1157397.0,B. Perez,8,1093100.0,F. Ardiles,30
63,substitution,regular,home,,,,927422.0,G. Mayenfisch,18,1018405.0,F. Ayunta,9
63,substitution,regular,home,,,,971191.0,A. Cossi,11,974746.0,J. Barreto,19
63,substitution,regular,home,,,,1605143.0,N. J. Heiz,19,1109292.0,R. González,10
59,substitution,regular,away,,,,1114260.0,E. Jara,17,1111937.0,E. Arreguín,16
45,period,,home,,,,,,,,,
45,card,yellow,away,789298.0,N. Sanchez,10,,,,,,
45,injuryTime,,home,,,,,,,,,
12,goal,regular,home,1121463.0,A. Fernandez,24,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,867534.0,J. P. Segovia,6,,,,,,
90,injuryTime,,home,,,,,,,,,
89,card,yellow,away,1086950.0,W. Barlasina,12,,,,,,
84,substitution,regular,home,,,,789398.0,L. Lopez,18,1183039.0,J. G. Frías,11
80,goal,regular,away,981460.0,N. Cainelli,8,,,,,,
75,substitution,regular,away,,,,584064.0,M. Tevez,10,1086982.0,F. Galván,9
75,substitution,regular,away,,,,912789.0,R. Reynaga,20,1021608.0,G. G. Villalba,19
75,card,yellow,away,1021608.0,G. G. Villalba,19,,,,,,
70,card,yellowRed,home,922443.0,A. Sosa,4,,,,,,
64,substitution,regular,home,,,,1597466.0,F. N. Krüger,7,871813.0,M. Arturia,11
64,substitution,regular,home,,,,1650569.0,J. Mavilla,20,1597455.0,B. E. Sánchez,
58,substitution,regular,away,,,,1201022.0,M. Gatani,16,1650474.0,T. González,10
54,card,yellow,home,922443.0,A. Sosa,4,,,,,,
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
43,card,yellow,away,1650474.0,T. González,10,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
85,substitution,regular,home,,,,943794.0,F. Molina,10,93199.0,L. M. Rodríguez,7
85,substitution,regular,home,,,,1092303.0,I. Ortigoza,18,863307.0,F. Rizzi,15
76,substitution,regular,away,,,,1201019.0,L. Paredes,13,1657209.0,J. C. Arno,16
76,substitution,regular,home,,,,1842586.0,D. L. Barro,5,1092314.0,J. E. Juárez,8
70,substitution,regular,away,,,,249069.0,F. Márquez,,1392678.0,F. Rasic,20
66,goal,regular,home,895230.0,E. Endrizzi,3,,,,,,
64,substitution,regular,home,,,,834022.0,M. Albertengo,9,47333.0,C. Menéndez,18
61,substitution,regular,away,,,,1846927.0,D. Yavante Gaitán,17,922452.0,A. Lioi,17
46,substitution,regular,away,,,,1110186.0,L. Ortega,,249331.0,F. Montero,8
46,substitution,regular,away,,,,941471.0,N. D. Priore,10,1093193.0,P. Ostachuk,6
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
36,goal,regular,home,1597936.0,F. N. Camargo,14,,,,,,
30,card,yellow,away,1087336.0,R. Rámirez,15,,,,,,
11,card,yellow,away,1093193.0,P. Ostachuk,6,,,,,,
90,period,,home,,,,,,,,,
90,goal,regular,away,1218007.0,K. Jappert,6,,,,,,
90,injuryTime,,home,,,,,,,,,
86,substitution,regular,away,,,,1547394.0,F. Toldo,21,248093.0,M. Fissore,5
76,substitution,regular,home,,,,332863.0,J. L. Gómez,4,79711.0,S. Gonzalez,10
76,substitution,regular,home,,,,789383.0,E. Montagna,14,946195.0,T. Fernández,7
75,card,yellow,home,946195.0,T. Fernández,7,,,,,,
73,card,yellow,away,248093.0,M. Fissore,5,,,,,,
66,goal,regular,home,974657.0,S. L. Garcia,8,,,,,,
61,substitution,regular,home,,,,1182427.0,J. Marchio,6,895355.0,M. Casa,19
61,substitution,regular,home,,,,842864.0,N. Franco,20,897111.0,L. Álvarez,3
61,substitution,regular,home,,,,1092345.0,G. Olguin,15,1831393.0,S. Barrera,9
46,substitution,regular,away,,,,1117089.0,N. Fúnez,9,1197692.0,A. Berrondo,18
46,substitution,regular,away,,,,1218007.0,K. Jappert,6,895351.0,F. Quiroz,3
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
37,substitution,regular,away,,,,250237.0,P. Vidal,19,384262.0,J. Aguirre,7
22,goal,penalty,home,946195.0,T. Fernández,7,,,,,,
90,period,,home,,,,,,,,,
86,goal,penalty,home,859658.0,J. Iritier,7,,,,,,
85,card,yellow,away,1111551.0,F. Lonardi,19,,,,,,
82,card,yellow,away,822592.0,L. Olivera,3,,,,,,
77,substitution,regular,away,,,,1065970.0,J. N. González,17,940609.0,F. Sivetti,5
77,substitution,regular,away,,,,883930.0,B. Guerra,16,897010.0,J. Velázquez,9
76,card,yellow,home,1110291.0,R. Vélez,15,,,,,,
73,substitution,regular,away,,,,1597625.0,J. C. P. D. León,4,1597492.0,M. Alarcon,14
72,substitution,regular,home,,,,1654509.0,M. D. Romero,4,385316.0,A. Bellone,4
66,substitution,regular,home,,,,1110291.0,R. Vélez,15,1192491.0,S. Valenzuela,8
65,substitution,regular,away,,,,1111551.0,F. Lonardi,19,1465291.0,M. Ortigoza,18
65,substitution,regular,away,,,,882655.0,M. Peralta,19,1819575.0,R. A. Juárez,9
64,goal,regular,home,979657.0,B. Nievas,7,,,,,,
61,goal,regular,home,979657.0,B. Nievas,7,,,,,,
59,substitution,regular,home,,,,1819549.0,G. N. Cañete,16,1196552.0,G. Novero,18
59,substitution,regular,home,,,,1086944.0,C. Núñez,8,1084965.0,F. Perinciolo,11
59,substitution,regular,home,,,,859658.0,J. Iritier,7,583330.0,D. González,16
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
44,card,yellow,home,385316.0,A. Bellone,4,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,155708.0,M. Padilla,6,,,,,,
90,injuryTime,,home,,,,,,,,,
86,card,yellow,away,885005.0,A. Cháves,10,,,,,,
82,card,yellow,away,941528.0,D. Abello,6,,,,,,
81,card,yellow,home,1167615.0,A. Spetale,20,,,,,,
78,substitution,regular,home,,,,871575.0,J. Vieyra,8,1465298.0,M. Recalde,3
78,substitution,regular,home,,,,971170.0,A. Bindella,3,1085344.0,Jere Rodríguez,10
73,card,yellow,home,1465298.0,M. Recalde,3,,,,,,
73,substitution,regular,away,,,,1197979.0,R. Villarreal,16,864074.0,T. Attis,19
73,substitution,regular,away,,,,1638681.0,M. Ibáñez,20,1110009.0,F. Heredia,11
69,substitution,regular,away,,,,885005.0,A. Cháves,10,122613.0,W. Busse,14
61,substitution,regular,home,,,,951083.0,L. Silba,9,974673.0,N. Romano,8
49,card,yellow,home,896937.0,L. Ciccoloni,19,,,,,,
46,substitution,regular,away,,,,974638.0,B. Duarte,20,1627952.0,F. Rojas,15
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
44,card,yellow,away,1110009.0,F. Heredia,11,,,,,,
23,substitution,regular,away,,,,897067.0,E. Narese,,897148.0,I. Sanabria,3
11,card,yellow,away,1627952.0,F. Rojas,15,,,,,,
90,period,,home,,,,,,,,,
90,goal,regular,home,1654395.0,H. Brylko,19,,,,,,
90,injuryTime,,home,,,,,,,,,
85,card,yellow,away,122635.0,C. Mosca,17,,,,,,
73,substitution,regular,away,,,,1388385.0,M. Campos,19,1190103.0,N. Retamar,7
65,substitution,regular,away,,,,974689.0,G. Tomasetti,18,1134165.0,G. Moreyra,11
57,substitution,regular,away,,,,1086246.0,J. A. Peréz,25,340899.0,F. Mussis,16
57,substitution,regular,away,,,,122635.0,C. Mosca,17,897102.0,N. Gómez,5
57,substitution,regular,away,,,,1125263.0,M. López,20,1022776.0,M. Levato,9
54,substitution,regular,home,,,,1468303.0,I. S. Cruz,20,871808.0,L. Belleggia,8
54,substitution,regular,home,,,,166045.0,G. Papa,5,1098306.0,F. Torres,18
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
39,card,yellow,home,1389869.0,E. Griffa,16,,,,,,
38,card,yellow,home,1654414.0,W. Juarez,5,,,,,,
33,goal,regular,away,889493.0,G. Díaz,2,,,,,,
30,card,red,home,790026.0,M. A. Escudero,13,,,,,,
24,card,yellow,away,971201.0,F. Murillo,4,,,,,,
23,substitution,regular,home,,,,1111802.0,C. Vega,19,957841.0,G. Alarcón,10
18,card,yellow,home,871808.0,L. Belleggia,8,,,,,,
14,goal,regular,away,1022776.0,M. Levato,9,,,,,,
6,goal,regular,away,1092329.0,P. Boolsen,6,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
86,substitution,regular,away,,,,829936.0,L. Perdomo,5,897060.0,C. Pombo,15
78,card,yellow,away,1404549.0,F. Laurelli,6,,,,,,
78,substitution,regular,away,,,,992514.0,R. Salinas,9,789378.0,F. Brandan,18
77,card,yellow,home,340453.0,S. Gallucci,5,,,,,,
73,substitution,regular,home,,,,1597672.0,T. E. Calone,10,892452.0,J. Ibáñez,10
64,substitution,regular,away,,,,579384.0,M. Pisano,7,1798778.0,M. Meléndez,4
46,substitution,regular,home,,,,1654081.0,D. Guallama,19,1018466.0,T. Assennato,7
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
22,substitution,regular,home,,,,892452.0,J. Ibáñez,10,883924.0,A. Vega,11
90,period,,home,,,,,,,,,
85,substitution,regular,away,,,,1466651.0,M. Alanís,18,1187055.0,T. Gonzalez,20
83,substitution,regular,home,,,,992979.0,R. Sayavedra,28,1478389.0,N. Sánchez,17
78,substitution,regular,home,,,,862298.0,G. Ferrero,6,249889.0,W. Olivera,13
78,substitution,regular,home,,,,249875.0,F. Curuchet,7,1857013.0,J. Bono,
73,substitution,regular,home,,,,1066268.0,F. Robles,15,1491299.0,A. Olinick,8
73,substitution,regular,home,,,,1857013.0,J. Bono,,1519358.0,S. Marfort,18
69,card,yellow,away,1113113.0,L. Abascia,2,,,,,,
